"ID","run","circle_orange","density","secondary","circle_blue","fraction_blue","dominant","step","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","de_sq_bl","de_cl_bl","de_sq_or","de_cl_or","dv_sq_bl","dv_cl_bl","dv_sq_or","dv_cl_or","et_sq_bl_v","et_cl_bl_v","et_sq_or_v","et_cl_or_v","vl_sq_bl_v","vl_cl_bl_v","vl_sq_or_v","vl_cl_or_v","de_sq_bl_v","de_cl_bl_v","de_sq_or_v","de_cl_or_v","dv_sq_bl_v","dv_cl_bl_v","dv_sq_or_v","dv_cl_or_v"
"asym_dom",16,50,70,0,50,80,0,2000,0.803746990369182,0.798849316885529,0.179237288135593,0.206228741496599,0.505072899946495,0.503277954635894,0.483810868980361,0.506731859410431,0.997522470227578,0.991444015925016,0.92268238761975,1.0616296953564,1.00787580933143,1.00882804450716,0.965447307088899,1.01575144730579,0.0297108036560428,0.0265133508496512,0.0245752295525298,0.0313735279986674,0.047565103862913,0.0453091177460083,0.0488046965169393,0.0549380828155803,0.0457636920678747,0.0408386403147388,0.651246370502669,0.831402050398864,0.189406273250736,0.182055617831979,0.194342384094197,0.220745560872815
"asym_dom",49,50,70,0,50,80,2,2000,0.844218898385565,0.791188550892055,0.272845171588188,0.248230912476722,0.548780694614028,0.555809587986138,0.501163873370577,0.624148709763235,1.05351970560303,0.987341945088282,1.3733715061506,1.24947515162864,1.12247765232063,1.0874797801857,1.02508206562291,1.22118998370613,0.0294481249427063,0.0374962289692092,0.0475415897690024,0.0351532580056482,0.0569090006427469,0.0546565596010742,0.0762347441225773,0.0579616397015987,0.0458598715414511,0.0583932677262932,1.20452888848868,0.890654161925134,0.238088662691286,0.209234166896964,0.318941258390733,0.221886549088749
"asym_dom",37,50,70,0,50,80,1,2000,0.807957393483709,0.791148920226173,0.256167157584684,0.261105098605099,0.544049225628173,0.511077048845288,0.515697103583702,0.518668831168831,1.02790135059872,1.00651723739886,1.19718936912025,1.22026668531771,1.06598735973349,1.04380507634846,1.01043539440143,1.05931025496243,0.0300323744125435,0.03656828423831,0.0460350408102097,0.0428966503045697,0.0518645909914707,0.0502113750950654,0.0483934983462252,0.0533330092727754,0.0486088810669199,0.0591875738809013,1.0054658788539,0.936919299717591,0.199112568315659,0.209444117785237,0.185786748941704,0.222465229339358
"asym_dom",32,50,70,0,50,80,1,2000,0.809031545107496,0.79612240010947,0.249705387205387,0.255965535385425,0.533244591788896,0.524380815544609,0.536507936507936,0.558984477769008,1.0269583081464,1.01057185969831,1.17671193020797,1.2062122590986,1.04771709673813,1.06789525263703,1.05412890495399,1.13836519646003,0.0320908954328746,0.0341448371182247,0.0398904692391065,0.0353750470671182,0.051808424054698,0.0497673447331743,0.0592309817327946,0.0535863319698659,0.0517078582557826,0.0550173615930726,0.885836628936203,0.785563896342309,0.200002546126535,0.206399286934311,0.228656774883292,0.22223770963278
"asym_dom",42,50,70,0,50,80,2,2000,0.832244383310407,0.803987418831168,0.302156938044035,0.239900793650794,0.56306412523744,0.558867694805195,0.540284178187404,0.55776455026455,1.04510353375876,1.0096194211318,1.48354103187194,1.17787356882644,1.10824340969516,1.13606928457571,1.06340708455944,1.13382680636357,0.0320571647061936,0.0339112542451945,0.0623854753782749,0.0424627794087841,0.0654542067697671,0.0517128046933029,0.0707394217785923,0.0717185810492209,0.0505524252018296,0.0534762247204973,1.50389485025534,1.02362857529233,0.25356666765294,0.213692715048392,0.274041354059743,0.296362542985623
"asym_dom",4,50,70,0,50,80,0,2000,0.806510976483616,0.805772811918063,0.233040702314445,0.189499223602484,0.491937007361084,0.491931032189412,0.523762968874701,0.493070652173913,1.00883543015574,1.00791208678072,1.1619935845431,0.944885935869137,0.978468113542379,0.98932796473649,1.0417703007288,0.991619867149758,0.0309695975395574,0.028587669690423,0.0355762820737275,0.0269560230220821,0.0494770763514071,0.0455568155878663,0.0457780033110476,0.0536240836889718,0.0484569024678676,0.0447299943179133,0.884513487252227,0.670192738979905,0.195739463633431,0.184257634009146,0.181105321395149,0.216886247621532
"asym_dom",43,50,70,0,50,80,2,2000,0.841881501582993,0.803065860490537,0.329560342655581,0.22834274952919,0.560701363313304,0.543958803033409,0.572373393801965,0.590846112456282,1.05675502290752,1.00803246086678,1.62078857043728,1.12299712883208,1.08991625698051,1.12028128771182,1.11260486916149,1.21684554052781,0.02686140341292,0.0334532775064516,0.06401192121094,0.0477196508204378,0.0607949022593348,0.0511265583878165,0.0608243998798439,0.0498628014005209,0.0423228988841723,0.0527090732931961,1.54825931442746,1.15419741301784,0.229715447802907,0.216854632396521,0.229826905488543,0.211494374136231
"asym_dom",18,50,70,0,50,80,0,2000,0.803287662032373,0.808741767983789,0.196978519668737,0.210811184939092,0.496188461280139,0.519628609422493,0.484633799171843,0.507537375415282,0.999023738475581,1.00580683944322,1.00536508493847,1.07596607593913,1.00960182995074,1.02182379147259,0.986091392043937,0.998046981741957,0.03264921531001,0.0279213872886842,0.0328683392632217,0.0291856531247523,0.0508972132503509,0.0455155708720331,0.0494386471796882,0.0432109383119266,0.0504989293638384,0.0431863415718706,0.856224439194819,0.760289994549185,0.210717663043891,0.176005365063831,0.204679107803286,0.16709352045092
"asym_dom",54,50,70,0,50,80,2,2000,0.828004535147392,0.79750744047619,0.294586326150572,0.219945150835203,0.550193098072562,0.60730716765873,0.518814844373504,0.610265519820493,1.04075570042832,1.00242254670966,1.4410844603582,1.07594790003167,1.17021093714611,1.14622103593566,1.10347223068865,1.15180457859759,0.0329722019860862,0.0333343371301152,0.0455518798756713,0.036491432707923,0.0673997868445673,0.0520933766038421,0.0626876811863406,0.0589710948400671,0.0520930897601354,0.0526652304552322,1.09008410270772,0.873262108797854,0.304899387989643,0.185567725213249,0.283583027825936,0.210067625410923
"asym_dom",63,50,70,0,50,80,3,2000,0.850152116402116,0.788296755402018,0.389809523809524,0.266253392548729,0.611502976190477,0.597851046535257,0.571744047619048,0.637583271650629,1.08494465452301,1.00600625988058,1.80125723979159,1.23032102002161,1.20705370082815,1.21171596038842,1.12857303312629,1.29224466664904,0.0318939646043347,0.0387063218636944,0.0660184089381146,0.0400535724688551,0.0645467592214795,0.0630656181188761,0.062596264734956,0.0608378899289279,0.0519434027238446,0.0630381982756511,1.40965112125695,0.855239686160795,0.251495648841105,0.259064750960426,0.243895873385826,0.249913554699276
